log-lgc-tomcat-03;RedHat;RedHat 6.4;[u'sudo-1.8.6p3-29.el6_10.4.x86_64']
log-lgc-tomcat-04;RedHat;RedHat 6.4;[u'sudo-1.8.6p3-29.el6_10.4.x86_64']
log-lgc-tomcat-11;RedHat;RedHat 6.4;[u'sudo-1.8.6p3-29.el6_10.4.x86_64']
log-lgc-tomcat-12;RedHat;RedHat 6.4;[u'sudo-1.8.6p3-29.el6_10.4.x86_64']
log-lgc-tomcat-13;RedHat;RedHat 6.10;[u'sudo-1.8.6p3-29.el6_10.4.x86_64']
log-lgc-tomcat-14;RedHat;RedHat 6.10;[u'sudo-1.8.6p3-29.el6_10.4.x86_64']
log-lgc-tomcat-21;RedHat;RedHat 6.4;[u'sudo-1.8.6p3-29.el6_10.4.x86_64']
log-lgc-tomcat-22;RedHat;RedHat 6.4;[u'sudo-1.8.6p3-29.el6_10.4.x86_64']
mcs-amclodmbbddplp1;RedHat;CentOS 7.6;[u'sudo-1.8.23-10.el7_9.1.x86_64']
mcs-amclodmrbddplp1;RedHat;CentOS 7.6;[u'sudo-1.8.23-10.el7_9.1.x86_64']
mcs-mrehdpdnopcp001;RedHat;CentOS 7.3;[u'sudo-1.8.23-10.el7_9.1.x86_64']
mcs-amclodmxbddplp1;RedHat;CentOS 7.6;[u'sudo-1.8.23-10.el7_9.1.x86_64']
mcs-mrehdpdnopcp002;RedHat;CentOS 7.3;[u'sudo-1.8.23-10.el7_9.1.x86_64']
mcs-mrehdpdnopcp003;RedHat;CentOS 7.3;[u'sudo-1.8.23-10.el7_9.1.x86_64']
mdm-lmdm-axi-prod;RedHat;RedHat 6.3;[u'sudo-1.8.6p3-29.el6_10.4.x86_64']
mdm-lmdm-axi-test;RedHat;RedHat 6.3;[u'sudo-1.8.6p3-29.el6_10.4.x86_64']
mdm-lmdm-theriaque;RedHat;RedHat 6.3;[u'sudo-1.8.6p3-29.el6_10.4.x86_64']
med-ca-pnfs1;RedHat;CentOS 6.3;[u'sudo-1.8.6p3-29.el6_10.4.x86_64']
med-ca-pora1;RedHat;RedHat 6.3;[u'sudo-1.8.6p3-29.el6_10.4.x86_64']
med-ca-pora2;RedHat;RedHat 6.3;[u'sudo-1.8.6p3-29.el6_10.4.x86_64']
med-ca-resto-tweb01;RedHat;CentOS 7.6;[u'sudo-1.8.23-10.el7_9.1.x86_64']
med-ca-resto-web01;RedHat;CentOS 7.6;[u'sudo-1.8.23-10.el7_9.1.x86_64']
med-ca-tora1;RedHat;RedHat 6.2;[u'sudo-1.8.6p3-29.el6_10.4.x86_64']
med-dc-pora1;RedHat;RedHat 6.3;[u'sudo-1.8.6p3-29.el6_10.4.x86_64']
med-dc-pora2;RedHat;RedHat 6.3;[u'sudo-1.8.6p3-29.el6_10.4.x86_64']
med-ppbdd01;RedHat;CentOS 7.2;[u'sudo-1.8.23-10.el7_9.1.x86_64']
med-ppweb01;RedHat;CentOS 7.2;[u'sudo-1.8.23-10.el7_9.1.x86_64']
med-tppbdd01;RedHat;CentOS 7.2;[u'sudo-1.8.23-10.el7_9.1.x86_64']
med-tppweb01;RedHat;CentOS 7.2;[u'sudo-1.8.23-10.el7_9.1.x86_64']
mer-e1bdddv1;RedHat;RedHat 7.8;[u'sudo-1.8.23-10.el7_9.1.x86_64']
mer-e1svmcm1;RedHat;RedHat 7.8;[u'sudo-1.8.23-10.el7_9.1.x86_64']
mer-e1htmdv1;RedHat;RedHat 7.8;[u'sudo-1.8.23-10.el7_9.1.x86_64']
mer-grpdb3ldev0001;RedHat;RedHat 7.8;[u'sudo-1.8.23-10.el7_9.1.x86_64']
mer-grpdb3lqal0001;RedHat;RedHat 7.8;[u'sudo-1.8.23-10.el7_9.1.x86_64']
mer-grpftplprd0001;RedHat;RedHat 7.8;[u'sudo-1.8.23-10.el7_9.1.x86_64']
mer-grpsmtlprd0002;RedHat;RedHat 7.8;[u'sudo-1.8.23-10.el7_9.1.x86_64']
mer-grpsmtlprd0001;RedHat;RedHat 7.8;[u'sudo-1.8.23-10.el7_9.1.x86_64']
pro-slcpwebngx02;RedHat;CentOS 7.6;[u'sudo-1.8.23-10.el7_9.1.x86_64']
neo-srv-sftp;RedHat;CentOS 7.6;[u'sudo-1.8.23-10.el7_9.1.x86_64']
